"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact/Talk Group","Contact/Talk Group Call Type","Contact/Talk Group TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","RX Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Digital Duplex","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Idle TX","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana APRS Mute","Send Talker Alias DMR/NX","AnaAprsTxPath","ARC4","ex_emg_kind","Rpga_Mdc","DisturEn","DisturFreq","dmr_crc_ignore","compand","tx_talkalaes","dup_call","tx_int","BtRxState","idle_tx","nxdn_wn","NxdnRpga","nxdnSqCon","NxdnTxBusy","NxDnPttId","EnRan","DeRan","NxdnEncry","NxdnGroupId","NxdnIdNum","NxdnStateNum","txcc"
"1","Ch122","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch123","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch124","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch125","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch126","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch127","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch128","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch129","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch130","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch131","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch132","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch133","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch134","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch135","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch136","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch137","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch138","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch139","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch140","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch141","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch142","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch143","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch144","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch145","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch146","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch147","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch148","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch149","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch150","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch151","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch152","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch153","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch154","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch155","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch156","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch157","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch158","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch159","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch160","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch161","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch162","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch163","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch164","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch165","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch166","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch167","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch168","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch169","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch170","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch171","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch172","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch173","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch174","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch175","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch176","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch177","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch178","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch179","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch180","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch181","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch182","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch183","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
